2020-12-28 22:46:39,015:__main__:DEBUG log for Func <function api_post at 0x03FF34A8> with args:(<tkinter.StringVar object at 0x03FE98E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:46:39,015:__main__:DEBUG log for Func <function api_post at 0x03FF34A8> with args:(<tkinter.StringVar object at 0x03FE98E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:46:39,015:__main__:DEBUG log for Func <function api_post at 0x03FF34A8> with args:(<tkinter.StringVar object at 0x03FE98E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:47:49,269:__main__:DEBUG log for Func <function api_post at 0x04673460> with args:(<tkinter.StringVar object at 0x0466A8E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:47:49,269:__main__:DEBUG log for Func <function api_post at 0x04673460> with args:(<tkinter.StringVar object at 0x0466A8E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:47:49,269:__main__:DEBUG log for Func <function api_post at 0x04673460> with args:(<tkinter.StringVar object at 0x0466A8E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:47:53,986:__main__:DEBUG log for Func <function api_post at 0x04673460> with args:(<tkinter.StringVar object at 0x0466A8E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:47:53,986:__main__:DEBUG log for Func <function api_post at 0x04673460> with args:(<tkinter.StringVar object at 0x0466A8E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:47:53,986:__main__:DEBUG log for Func <function api_post at 0x04673460> with args:(<tkinter.StringVar object at 0x0466A8E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:50:46,439:__main__:DEBUG log for Func <function api_post at 0x04043460> with args:(<tkinter.StringVar object at 0x0403A8E0>, '/keypress/power') and kwargs:{}
